GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,E_TM_TOV_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0041200215,1610612752,Knicks,NYK,New York,240:00,98.3,98.8,82.9,87.2,15.4,11.6,0.375,1.09,11.1,0.277,0.627,0.459,12.72,12.8,0.455,0.497,1.0,0.199,88.5,86.0,71.67,86,0.608
0041200215,1610612754,Pacers,IND,Indiana,240:00,82.9,87.2,98.3,98.8,-15.4,-11.6,0.48,0.63,10.5,0.373,0.723,0.541,20.99,22.1,0.406,0.449,1.0,0.201,88.5,86.0,71.67,86,0.392
0041200216,1610612752,Knicks,NYK,New York,240:00,112.6,113.8,124.4,124.7,-11.8,-10.9,0.559,2.11,15.7,0.333,0.7,0.495,10.237,10.3,0.476,0.533,1.0,0.2,86.58,86.0,71.67,87,0.364
0041200216,1610612754,Pacers,IND,Indiana,240:00,124.4,124.7,112.6,113.8,11.8,10.9,0.5,1.89,15.0,0.3,0.667,0.505,10.558,10.6,0.537,0.608,1.0,0.202,86.58,86.0,71.67,85,0.636
0041200221,1610612760,Thunder,OKC,Oklahoma City,240:00,98.9,101.1,94.2,98.9,4.7,2.2,0.394,1.3,11.4,0.167,0.784,0.485,10.638,10.9,0.444,0.511,1.0,0.198,95.28,92.0,76.67,92,0.55
0041200221,1610612763,Grizzlies,MEM,Memphis,240:00,94.2,98.9,98.9,101.1,-4.7,-2.2,0.371,1.08,11.1,0.216,0.833,0.515,12.428,13.0,0.47,0.492,1.0,0.193,95.28,92.0,76.67,92,0.45
0041200222,1610612760,Thunder,OKC,Oklahoma City,240:00,98.0,104.5,104.1,111.2,-6.1,-6.7,0.567,0.81,14.2,0.317,0.593,0.474,22.133,23.6,0.493,0.568,1.0,0.194,94.98,89.0,74.17,89,0.428
0041200222,1610612763,Grizzlies,MEM,Memphis,240:00,104.1,111.2,98.0,104.5,6.1,6.7,0.611,2.0,16.5,0.407,0.683,0.526,11.569,12.4,0.442,0.495,1.0,0.198,94.98,89.0,74.17,89,0.572
0041200223,1610612760,Thunder,OKC,Oklahoma City,240:00,84.1,85.3,93.2,92.6,-9.2,-7.3,0.313,0.71,8.3,0.322,,,14.529,14.7,0.392,0.42,1.0,0.198,94.84,94.5,78.75,95,0.378
0041200223,1610612763,Grizzlies,MEM,Memphis,240:00,93.2,92.6,84.1,85.3,9.2,7.3,0.533,1.33,14.0,,0.678,,12.859,12.8,0.432,0.504,1.0,0.197,94.84,94.5,78.75,94,0.622
0041200224,1610612760,Thunder,OKC,Oklahoma City,265:00,101.4,102.1,107.6,108.4,-6.2,-6.3,0.559,1.27,15.5,0.234,0.696,0.485,15.677,15.8,0.487,0.547,1.0,0.201,86.69,86.04,71.7,95,0.477
0041200224,1610612763,Grizzlies,MEM,Memphis,265:00,107.6,108.4,101.4,102.1,6.2,6.3,0.5,2.57,14.2,0.304,0.766,0.515,7.31,7.4,0.438,0.506,1.0,0.2,86.69,86.04,71.7,95,0.523
0041200225,1610612760,Thunder,OKC,Oklahoma City,240:00,89.1,94.4,91.9,100.0,-2.8,-5.6,0.613,1.46,15.1,0.293,0.712,0.491,13.795,14.6,0.4,0.446,1.0,0.198,95.0,88.5,73.75,89,0.394
0041200225,1610612763,Grizzlies,MEM,Memphis,240:00,91.9,100.0,89.1,94.4,2.8,5.6,0.6,1.8,14.8,0.288,0.707,0.509,10.443,11.4,0.389,0.469,1.0,0.197,95.0,88.5,73.75,88,0.606
0041200231,1610612744,Warriors,GSW,Golden State,290:00,106.2,106.7,109.0,109.3,-2.8,-2.6,0.451,1.1,14.9,0.309,0.733,0.53,17.564,17.6,0.565,0.574,1.0,0.201,98.43,98.07,81.72,119,0.487
0041200231,1610612759,Spurs,SAS,San Antonio,290:00,109.0,109.3,106.2,106.7,2.8,2.6,0.565,1.86,16.5,0.267,0.691,0.47,11.832,11.9,0.5,0.55,1.0,0.201,98.43,98.07,81.72,118,0.513
0041200232,1610612744,Warriors,GSW,Golden State,240:00,111.4,109.9,98.3,101.1,13.0,8.8,0.5,1.9,15.6,0.313,0.661,0.505,11.136,11.0,0.518,0.539,1.0,0.198,91.18,90.5,75.42,91,0.581
0041200232,1610612759,Spurs,SAS,San Antonio,240:00,98.3,101.1,111.4,109.9,-13.0,-8.8,0.4,1.4,11.3,0.339,0.688,0.495,10.804,11.1,0.421,0.457,1.0,0.199,91.18,90.5,75.42,90,0.419
0041200233,1610612744,Warriors,GSW,Golden State,240:00,99.1,100.0,110.7,110.9,-11.6,-10.9,0.571,1.82,15.5,0.321,,,11.853,12.0,0.427,0.47,1.0,0.199,92.46,92.0,76.67,92,0.411
0041200233,1610612759,Spurs,SAS,San Antonio,240:00,110.7,110.9,99.1,100.0,11.6,10.9,0.525,1.91,17.3,,0.679,,11.941,12.0,0.544,0.572,1.0,0.2,92.46,92.0,76.67,92,0.589
0041200234,1610612744,Warriors,GSW,Golden State,265:00,95.1,94.2,86.1,87.0,9.0,7.2,0.543,1.06,13.6,,0.75,,17.647,17.5,0.418,0.471,1.0,0.2,91.92,91.92,76.6,103,0.571
0041200234,1610612759,Spurs,SAS,San Antonio,265:00,86.1,87.0,95.1,94.2,-9.0,-7.2,0.515,1.42,12.8,0.25,,,11.881,12.0,0.392,0.418,1.0,0.198,91.92,91.92,76.6,100,0.429
0041200235,1610612744,Warriors,GSW,Golden State,240:00,98.8,98.9,121.1,119.8,-22.3,-20.9,0.514,1.29,15.4,0.25,0.769,0.494,15.198,15.2,0.507,0.535,1.0,0.202,91.06,91.5,76.25,92,0.381
0041200235,1610612759,Spurs,SAS,San Antonio,240:00,121.1,119.8,98.8,98.9,22.3,20.9,0.75,3.0,23.4,0.231,0.75,0.506,11.111,11.0,0.584,0.619,1.0,0.202,91.06,91.5,76.25,91,0.619
0041200236,1610612744,Warriors,GSW,Golden State,240:00,86.9,89.1,102.2,102.2,-15.3,-13.0,0.545,1.5,14.6,0.259,0.78,0.475,12.717,13.0,0.412,0.439,1.0,0.199,93.18,92.0,76.67,92,0.333
0041200236,1610612759,Spurs,SAS,San Antonio,240:00,102.2,102.2,86.9,89.1,15.3,13.0,0.818,1.93,21.6,0.22,0.741,0.525,15.217,15.2,0.5,0.56,1.0,0.202,93.18,92.0,76.67,92,0.667
0041200301,1610612748,Heat,MIA,Miami,265:00,101.0,105.1,101.9,105.2,-0.9,-0.1,0.585,1.14,16.9,0.438,0.571,0.505,20.588,21.4,0.506,0.531,1.0,0.197,91.51,88.3,73.58,98,0.523
0041200301,1610612754,Pacers,IND,Indiana,265:00,101.9,105.2,101.0,105.1,0.9,0.1,0.486,0.9,13.3,0.429,0.563,0.495,19.984,20.6,0.47,0.525,1.0,0.198,91.51,88.3,73.58,97,0.477
0041200302,1610612748,Heat,MIA,Miami,240:00,104.0,106.9,112.7,111.5,-8.7,-4.6,0.412,0.93,12.3,,,,16.771,17.2,0.514,0.551,1.0,0.193,87.76,87.0,72.5,87,0.398
0041200302,1610612754,Pacers,IND,Indiana,240:00,112.7,111.5,104.0,106.9,8.7,4.6,0.545,1.06,15.6,,,,19.749,19.5,0.538,0.606,1.0,0.194,87.76,87.0,72.5,87,0.602
0041200303,1610612748,Heat,MIA,Miami,240:00,129.1,131.0,112.5,110.3,16.6,20.7,0.5,4.2,18.2,0.243,0.635,0.472,5.661,5.7,0.584,0.638,1.0,0.199,86.84,87.0,72.5,87,0.645
0041200303,1610612754,Pacers,IND,Indiana,240:00,112.5,110.3,129.1,131.0,-16.6,-20.7,0.552,1.45,13.4,0.365,0.757,0.528,12.887,12.6,0.452,0.52,1.0,0.199,86.84,87.0,72.5,87,0.355
0041200304,1610612748,Heat,MIA,Miami,240:00,111.0,110.8,120.0,117.9,-9.0,-7.0,0.5,2.5,13.7,0.271,,,7.239,7.2,0.442,0.518,1.0,0.2,82.7,83.5,69.58,83,0.394
0041200304,1610612754,Pacers,IND,Indiana,240:00,120.0,117.9,111.0,110.8,9.0,7.0,0.514,1.38,15.6,,0.729,,15.754,15.5,0.521,0.586,1.0,0.197,82.7,83.5,69.58,84,0.606
0041200305,1610612748,Heat,MIA,Miami,240:00,106.8,107.1,90.2,95.2,16.6,12.0,0.5,1.9,17.4,0.244,0.711,0.468,11.865,11.9,0.553,0.561,1.0,0.202,85.94,83.5,69.58,84,0.626
0041200305,1610612754,Pacers,IND,Indiana,240:00,90.2,95.2,106.8,107.1,-16.6,-12.0,0.355,0.61,10.5,0.289,0.756,0.532,20.548,21.7,0.486,0.522,1.0,0.197,85.94,83.5,69.58,83,0.374
0041200306,1610612748,Heat,MIA,Miami,240:00,90.2,88.5,103.5,104.6,-13.3,-16.1,0.385,0.71,9.6,0.204,0.595,0.385,16.401,16.1,0.431,0.479,1.0,0.199,86.64,87.0,72.5,87,0.358
0041200306,1610612754,Pacers,IND,Indiana,240:00,103.5,104.6,90.2,88.5,13.3,16.1,0.514,0.9,15.6,0.405,0.796,0.615,23.885,24.1,0.541,0.555,1.0,0.194,86.64,87.0,72.5,87,0.642
0041200307,1610612748,Heat,MIA,Miami,240:00,110.3,111.2,83.7,85.4,26.6,25.8,0.467,1.27,11.8,0.388,0.733,0.553,12.26,12.4,0.429,0.528,1.0,0.201,90.26,89.0,74.17,89,0.71
0041200307,1610612754,Pacers,IND,Indiana,240:00,83.7,85.4,110.3,111.2,-26.6,-25.8,0.5,0.67,12.4,0.267,0.612,0.447,23.128,23.6,0.449,0.488,1.0,0.2,90.26,89.0,74.17,89,0.29
0041200311,1610612759,Spurs,SAS,San Antonio,240:00,121.9,122.1,97.9,96.5,24.0,25.6,0.7,2.55,23.1,0.243,0.727,0.506,12.767,12.8,0.618,0.639,1.0,0.2,85.48,86.0,71.67,86,0.613
0041200311,1610612763,Grizzlies,MEM,Memphis,240:00,97.9,96.5,121.9,122.1,-24.0,-25.6,0.625,1.67,17.4,0.273,0.757,0.494,14.151,14.0,0.466,0.501,1.0,0.203,85.48,86.0,71.67,86,0.387
0041200312,1610612759,Spurs,SAS,San Antonio,265:00,93.5,92.1,87.7,89.0,5.7,3.1,0.806,2.23,21.9,0.125,0.672,0.443,13.068,12.9,0.488,0.514,1.0,0.201,90.98,91.02,75.85,101,0.58
0041200312,1610612763,Grizzlies,MEM,Memphis,265:00,87.7,89.0,93.5,92.1,-5.7,-3.1,0.576,1.58,13.6,0.328,0.875,0.557,11.83,12.0,0.366,0.41,1.0,0.196,90.98,91.02,75.85,100,0.42
0041200313,1610612759,Spurs,SAS,San Antonio,265:00,108.7,110.6,97.0,96.9,11.7,13.8,0.488,1.18,15.5,0.318,0.635,0.505,17.768,18.1,0.537,0.567,1.0,0.199,86.76,86.04,71.7,94,0.599
0041200313,1610612763,Grizzlies,MEM,Memphis,265:00,97.0,96.9,108.7,110.6,-11.7,-13.8,0.474,1.8,13.5,0.365,0.682,0.495,10.425,10.4,0.428,0.443,1.0,0.2,86.76,86.04,71.7,96,0.401
0041200314,1610612759,Spurs,SAS,San Antonio,240:00,99.2,103.3,91.9,96.6,7.3,6.7,0.59,1.44,19.1,0.27,0.638,0.495,17.072,17.8,0.533,0.569,1.0,0.194,93.64,89.5,74.58,90,0.617
0041200314,1610612763,Grizzlies,MEM,Memphis,240:00,91.9,96.6,99.2,103.3,-7.3,-6.7,0.594,1.46,14.8,0.362,0.73,0.505,13.895,14.6,0.401,0.445,1.0,0.199,93.64,89.5,74.58,89,0.383
0041200401,1610612748,Heat,MIA,Miami,240:00,102.9,101.1,102.3,107.0,0.6,-5.8,0.588,2.22,17.5,0.244,0.78,0.526,10.529,10.3,0.487,0.515,1.0,0.199,87.7,86.5,72.08,87,0.506
0041200401,1610612759,Spurs,SAS,San Antonio,240:00,102.3,107.0,102.9,101.1,-0.6,5.8,0.457,4.0,14.3,0.22,0.756,0.474,4.448,4.7,0.458,0.5,1.0,0.202,87.7,86.5,72.08,86,0.494
0041200402,1610612748,Heat,MIA,Miami,240:00,119.5,124.1,97.5,101.2,22.1,22.9,0.537,3.67,18.8,0.302,0.592,0.457,6.964,7.2,0.554,0.578,1.0,0.198,86.16,83.0,69.17,83,0.624
0041200402,1610612759,Spurs,SAS,San Antonio,240:00,97.5,101.2,119.5,124.1,-22.1,-22.9,0.5,0.94,13.7,0.408,0.698,0.543,19.731,20.5,0.474,0.499,1.0,0.198,86.16,83.0,69.17,83,0.376
0041200403,1610612748,Heat,MIA,Miami,240:00,88.1,86.5,125.1,128.4,-37.0,-41.9,0.677,1.31,17.9,0.234,0.571,0.406,18.307,18.0,0.461,0.479,1.0,0.201,88.88,88.5,73.75,89,0.329
0041200403,1610612759,Spurs,SAS,San Antonio,240:00,125.1,128.4,88.1,86.5,37.0,41.9,0.674,2.23,21.0,0.429,0.766,0.594,14.387,14.8,0.58,0.586,1.0,0.198,88.88,88.5,73.75,88,0.671
0041200404,1610612748,Heat,MIA,Miami,240:00,115.4,116.0,95.2,97.9,20.1,18.1,0.511,2.56,18.5,0.2,0.778,0.506,9.526,9.6,0.553,0.589,1.0,0.199,96.06,94.5,78.75,94,0.607
0041200404,1610612759,Spurs,SAS,San Antonio,240:00,95.2,97.9,115.4,116.0,-20.1,-18.1,0.677,1.11,17.0,0.222,0.8,0.494,19.459,20.0,0.5,0.556,1.0,0.199,96.06,94.5,78.75,95,0.393
0041200405,1610612748,Heat,MIA,Miami,240:00,104.9,107.2,119.4,118.8,-14.5,-11.5,0.676,1.67,18.4,0.306,0.793,0.487,15.133,15.5,0.494,0.541,1.0,0.194,97.28,96.5,80.42,97,0.416
0041200405,1610612759,Spurs,SAS,San Antonio,240:00,119.4,118.8,104.9,107.2,14.5,11.5,0.5,1.11,17.3,0.207,0.694,0.513,19.908,19.8,0.664,0.7,1.0,0.199,97.28,96.5,80.42,96,0.584
0041200406,1610612748,Heat,MIA,Miami,265:00,110.5,106.2,99.7,104.2,10.8,2.0,0.605,1.53,17.9,,,,16.088,15.5,0.537,0.571,1.0,0.201,87.65,87.4,72.83,97,0.551
0041200406,1610612759,Spurs,SAS,San Antonio,265:00,99.7,104.2,110.5,106.2,-10.8,-2.0,0.351,0.87,10.4,,,,14.952,15.6,0.465,0.514,1.0,0.196,87.65,87.4,72.83,96,0.449
0041200407,1610612748,Heat,MIA,Miami,240:00,101.0,103.3,92.9,96.7,8.1,6.6,0.389,0.88,11.8,0.313,0.692,0.51,17.014,17.4,0.512,0.533,1.0,0.202,94.36,91.5,76.25,92,0.522
0041200407,1610612759,Spurs,SAS,San Antonio,240:00,92.9,96.7,101.0,103.3,-8.1,-6.6,0.419,0.87,10.9,0.308,0.688,0.49,15.843,16.5,0.415,0.48,1.0,0.197,94.36,91.5,76.25,91,0.478
0041300101,1610612737,Hawks,ATL,Atlanta,240:00,110.1,111.0,98.8,101.1,11.3,9.9,0.394,1.08,11.4,0.227,0.654,0.458,13.078,13.2,0.507,0.569,1.0,0.2,92.94,91.5,76.25,91,0.57
0041300101,1610612754,Pacers,IND,Indiana,240:00,98.8,101.1,110.1,111.0,-11.3,-9.9,0.559,1.12,14.9,0.346,0.773,0.542,18.062,18.5,0.475,0.51,1.0,0.196,92.94,91.5,76.25,92,0.43
0041300102,1610612737,Hawks,ATL,Atlanta,240:00,94.5,95.5,113.6,111.0,-19.1,-15.5,0.419,1.0,11.5,0.245,0.706,0.434,14.457,14.6,0.456,0.489,1.0,0.202,89.4,90.0,75.0,89,0.307
0041300102,1610612754,Pacers,IND,Indiana,240:00,113.6,111.0,94.5,95.5,19.1,15.5,0.694,1.47,20.5,0.294,0.755,0.566,19.127,18.7,0.588,0.632,1.0,0.2,89.4,90.0,75.0,91,0.693
0041300103,1610612737,Hawks,ATL,Atlanta,240:00,98.7,102.1,87.4,86.7,11.3,15.3,0.75,1.5,16.9,0.143,0.772,0.481,14.102,14.6,0.466,0.549,1.0,0.199,98.26,97.0,80.83,96,0.534
0041300103,1610612754,Pacers,IND,Indiana,240:00,87.4,86.7,98.7,102.1,-11.3,-15.3,0.656,1.62,16.4,0.228,0.857,0.519,13.369,13.3,0.406,0.451,1.0,0.201,98.26,97.0,80.83,98,0.466
0041300104,1610612737,Hawks,ATL,Atlanta,240:00,91.2,98.9,103.2,101.1,-12.0,-2.2,0.733,1.57,17.3,0.315,0.773,0.52,14.511,15.7,0.423,0.481,1.0,0.195,92.32,89.5,74.58,89,0.449
0041300104,1610612754,Pacers,IND,Indiana,240:00,103.2,101.1,91.2,98.9,12.0,2.2,0.595,1.69,18.6,0.227,0.685,0.48,14.746,14.4,0.539,0.547,1.0,0.196,92.32,89.5,74.58,90,0.551
0041300105,1610612737,Hawks,ATL,Atlanta,240:00,115.7,117.6,105.5,105.4,10.1,12.1,0.576,1.06,16.2,,0.756,,19.455,19.8,0.614,0.664,1.0,0.197,92.22,91.5,76.25,91,0.532
0041300105,1610612754,Pacers,IND,Indiana,240:00,105.5,105.4,115.7,117.6,-10.1,-12.1,0.667,1.85,19.5,0.244,,,14.143,14.1,0.551,0.564,1.0,0.2,92.22,91.5,76.25,92,0.468
0041300106,1610612737,Hawks,ATL,Atlanta,240:00,93.1,95.7,102.3,102.2,-9.2,-6.5,0.483,1.0,11.7,0.259,0.761,0.49,14.805,15.2,0.414,0.481,1.0,0.197,93.72,92.5,77.08,92,0.443
0041300106,1610612754,Pacers,IND,Indiana,240:00,102.3,102.2,93.1,95.7,9.2,6.5,0.455,1.15,12.8,0.239,0.741,0.51,13.997,14.0,0.468,0.534,1.0,0.2,93.72,92.5,77.08,93,0.557
0041300107,1610612737,Hawks,ATL,Atlanta,240:00,85.1,88.9,101.4,102.2,-16.3,-13.3,0.571,1.6,12.8,0.303,0.65,0.434,10.634,11.1,0.364,0.404,1.0,0.198,92.4,90.0,75.0,90,0.285
0041300107,1610612754,Pacers,IND,Indiana,240:00,101.4,102.2,85.1,88.9,16.3,13.3,0.515,0.94,14.4,0.35,0.697,0.566,19.833,20.0,0.493,0.556,1.0,0.2,92.4,90.0,75.0,90,0.715
0041300111,1610612748,Heat,MIA,Miami,240:00,109.5,112.5,96.4,97.8,13.1,14.7,0.4,1.56,12.7,,0.75,,9.951,10.2,0.533,0.566,1.0,0.197,90.86,89.0,74.17,88,0.537
0041300111,1610612766,Bobcats,CHA,Charlotte,240:00,96.4,97.8,109.5,112.5,-13.1,-14.7,0.5,1.2,15.3,0.25,,,16.433,16.7,0.506,0.522,1.0,0.195,90.86,89.0,74.17,90,0.463
0041300112,1610612748,Heat,MIA,Miami,240:00,108.9,108.6,100.7,104.3,8.2,4.3,0.543,1.12,16.4,0.147,,,18.327,18.3,0.59,0.633,1.0,0.198,94.56,93.0,77.5,93,0.594
0041300112,1610612766,Bobcats,CHA,Charlotte,240:00,100.7,104.3,108.9,108.6,-8.2,-4.3,0.486,1.2,13.9,,0.853,,15.567,16.1,0.472,0.503,1.0,0.196,94.56,93.0,77.5,93,0.406
0041300113,1610612748,Heat,MIA,Miami,240:00,105.6,108.9,95.0,95.5,10.7,13.4,0.722,3.71,20.8,0.24,0.857,0.522,7.543,7.8,0.488,0.534,1.0,0.198,91.16,89.5,74.58,90,0.561
0041300113,1610612766,Bobcats,CHA,Charlotte,240:00,95.0,95.5,105.6,108.9,-10.7,-13.4,0.778,1.5,18.3,0.143,0.76,0.478,15.639,15.7,0.469,0.534,1.0,0.201,91.16,89.5,74.58,89,0.439
0041300114,1610612748,Heat,MIA,Miami,240:00,115.0,119.8,106.3,106.5,8.7,13.3,0.641,2.78,20.0,0.209,0.769,0.476,9.498,9.9,0.558,0.6,1.0,0.196,93.48,91.5,76.25,91,0.556
0041300114,1610612766,Bobcats,CHA,Charlotte,240:00,106.3,106.5,115.0,119.8,-8.7,-13.3,0.629,1.38,18.3,0.231,0.791,0.524,17.354,17.4,0.558,0.596,1.0,0.2,93.48,91.5,76.25,92,0.444
0041300121,1610612751,Nets,BKN,Brooklyn,240:00,100.1,104.4,93.5,94.6,6.6,9.9,0.471,1.78,13.7,0.22,0.727,0.457,9.587,10.0,0.45,0.512,1.0,0.198,93.44,91.0,75.83,90,0.523
0041300121,1610612761,Raptors,TOR,Toronto,240:00,93.5,94.6,100.1,104.4,-6.6,-9.9,0.786,1.16,17.9,0.273,0.78,0.543,20.43,20.7,0.451,0.53,1.0,0.196,93.44,91.0,75.83,92,0.477
0041300122,1610612751,Nets,BKN,Brooklyn,240:00,107.6,108.0,107.8,113.6,-0.2,-5.7,0.559,1.9,16.1,,0.457,,11.322,11.4,0.487,0.532,1.0,0.199,90.54,88.0,73.33,88,0.468
0041300122,1610612761,Raptors,TOR,Toronto,240:00,107.8,113.6,107.6,108.0,0.2,5.7,0.514,0.9,14.5,0.543,,,22.639,23.9,0.487,0.551,1.0,0.197,90.54,88.0,73.33,88,0.532
0041300123,1610612751,Nets,BKN,Brooklyn,240:00,110.5,109.7,103.9,104.3,6.6,5.4,0.636,1.75,18.1,0.108,0.714,0.43,13.004,12.9,0.545,0.612,1.0,0.199,93.28,93.5,77.92,93,0.549
0041300123,1610612761,Raptors,TOR,Toronto,240:00,103.9,104.3,110.5,109.7,-6.6,-5.4,0.581,0.95,15.0,0.286,0.892,0.57,20.153,20.2,0.515,0.588,1.0,0.197,93.28,93.5,77.92,94,0.451
0041300124,1610612751,Nets,BKN,Brooklyn,240:00,91.1,89.8,98.7,98.9,-7.7,-9.1,0.607,1.06,14.9,0.255,0.783,0.516,18.442,18.2,0.441,0.489,1.0,0.203,87.44,88.0,73.33,88,0.449
0041300124,1610612761,Raptors,TOR,Toronto,240:00,98.7,98.9,91.1,89.8,7.7,9.1,0.484,1.25,13.4,0.217,0.745,0.484,13.618,13.6,0.453,0.511,1.0,0.194,87.44,88.0,73.33,88,0.551
0041300125,1610612751,Nets,BKN,Brooklyn,240:00,121.2,122.8,118.8,122.3,2.5,0.5,0.55,1.47,17.6,,0.674,,16.094,16.3,0.607,0.641,1.0,0.196,95.02,93.0,77.5,92,0.496
0041300125,1610612761,Raptors,TOR,Toronto,240:00,118.8,122.3,121.2,122.8,-2.5,-0.5,0.568,1.62,16.6,0.326,,,13.424,13.8,0.558,0.619,1.0,0.195,95.02,93.0,77.5,94,0.504
0041300126,1610612751,Nets,BKN,Brooklyn,240:00,106.6,104.3,89.4,89.2,17.2,15.1,0.472,1.42,14.5,0.222,0.796,0.521,13.187,12.9,0.506,0.551,1.0,0.202,91.9,93.0,77.5,93,0.625
0041300126,1610612761,Raptors,TOR,Toronto,240:00,89.4,89.2,106.6,104.3,-17.2,-15.1,0.533,1.14,13.7,0.204,0.778,0.479,15.086,15.1,0.429,0.478,1.0,0.2,91.9,93.0,77.5,93,0.375
0041300127,1610612751,Nets,BKN,Brooklyn,240:00,120.6,120.9,119.0,119.8,1.6,1.2,0.432,2.0,13.5,0.396,0.7,0.534,9.281,9.3,0.506,0.552,1.0,0.202,86.36,86.0,71.67,86,0.493
0041300127,1610612761,Raptors,TOR,Toronto,240:00,119.0,119.8,120.6,120.9,-1.6,-1.2,0.371,1.44,11.9,0.3,0.604,0.466,10.402,10.5,0.507,0.588,1.0,0.201,86.36,86.0,71.67,86,0.507
0041300131,1610612741,Bulls,CHI,Chicago,240:00,106.4,105.7,112.8,115.9,-6.5,-10.2,0.382,1.63,11.5,,0.69,,9.149,9.1,0.451,0.503,1.0,0.199,88.92,88.0,73.33,88,0.401
0041300131,1610612764,Wizards,WAS,Washington,240:00,112.8,115.9,106.4,105.7,6.5,10.2,0.583,2.1,17.4,0.31,,,11.062,11.4,0.514,0.57,1.0,0.199,88.92,88.0,73.33,88,0.599
0041300132,1610612741,Bulls,CHI,Chicago,265:00,103.6,104.2,104.9,106.3,-1.3,-2.1,0.605,1.64,17.0,0.352,0.735,0.534,14.65,14.7,0.46,0.502,1.0,0.197,86.89,86.04,71.7,95,0.484
0041300132,1610612764,Wizards,WAS,Washington,265:00,104.9,106.3,103.6,104.2,1.3,2.1,0.605,1.92,18.1,0.265,0.648,0.466,12.458,12.6,0.531,0.547,1.0,0.201,86.89,86.04,71.7,95,0.516
0041300133,1610612741,Bulls,CHI,Chicago,240:00,106.2,111.1,104.0,106.6,2.1,4.5,0.706,1.41,19.2,0.293,0.698,0.521,18.047,18.9,0.563,0.594,1.0,0.198,93.72,90.5,75.42,90,0.51
0041300133,1610612764,Wizards,WAS,Washington,240:00,104.0,106.6,106.2,111.1,-2.1,-4.5,0.541,1.82,15.8,0.302,0.707,0.479,11.798,12.1,0.477,0.509,1.0,0.198,93.72,90.5,75.42,91,0.49
0041300134,1610612741,Bulls,CHI,Chicago,240:00,100.6,104.7,110.1,114.0,-9.5,-9.2,0.629,1.38,17.8,0.386,0.66,0.536,18.083,18.8,0.474,0.521,1.0,0.199,88.74,85.5,71.25,85,0.453
0041300134,1610612764,Wizards,WAS,Washington,240:00,110.1,114.0,100.6,104.7,9.5,9.2,0.629,3.67,17.6,0.34,0.614,0.464,6.742,7.0,0.453,0.505,1.0,0.198,88.74,85.5,71.25,86,0.547
0041300135,1610612741,Bulls,CHI,Chicago,240:00,83.7,84.1,91.1,89.3,-7.4,-5.1,0.76,1.73,16.9,0.235,0.688,0.455,13.337,13.4,0.373,0.418,1.0,0.201,82.42,83.0,69.17,82,0.438
0041300135,1610612764,Wizards,WAS,Washington,240:00,91.1,89.3,83.7,84.1,7.4,5.1,0.533,1.23,14.4,0.313,0.765,0.545,15.784,15.5,0.419,0.455,1.0,0.197,82.42,83.0,69.17,84,0.562
0041300141,1610612742,Mavericks,DAL,Dallas,240:00,94.7,94.4,97.1,97.8,-2.4,-3.4,0.429,1.88,13.2,,0.729,,8.917,8.9,0.447,0.468,1.0,0.201,91.2,91.0,75.83,90,0.441
0041300141,1610612759,Spurs,SAS,San Antonio,240:00,97.1,97.8,94.7,94.4,2.4,3.4,0.4,1.4,12.2,0.271,,,10.79,10.9,0.451,0.496,1.0,0.201,91.2,91.0,75.83,92,0.559
0041300142,1610612742,Mavericks,DAL,Dallas,240:00,121.5,125.6,100.3,103.4,21.2,22.2,0.422,2.38,15.1,0.417,0.647,0.512,8.598,8.9,0.533,0.57,1.0,0.198,92.4,89.5,74.58,90,0.652
0041300142,1610612759,Spurs,SAS,San Antonio,240:00,100.3,103.4,121.5,125.6,-21.2,-22.2,0.531,0.71,14.4,0.353,0.583,0.488,26.155,27.0,0.578,0.599,1.0,0.195,92.4,89.5,74.58,89,0.348
0041300143,1610612742,Mavericks,DAL,Dallas,240:00,112.0,114.7,115.5,114.9,-3.6,-0.2,0.595,1.47,18.9,,0.711,,17.461,17.9,0.567,0.603,1.0,0.197,95.42,94.5,78.75,95,0.465
0041300143,1610612759,Spurs,SAS,San Antonio,240:00,115.5,114.9,112.0,114.7,3.6,0.2,0.591,1.73,20.1,0.289,,,16.046,16.0,0.58,0.61,1.0,0.199,95.42,94.5,78.75,94,0.535
0041300144,1610612742,Mavericks,DAL,Dallas,240:00,99.6,95.7,99.3,102.2,0.4,-6.5,0.563,2.0,14.6,0.288,0.723,0.481,10.076,9.7,0.423,0.462,1.0,0.201,91.5,92.0,76.67,93,0.467
0041300144,1610612759,Spurs,SAS,San Antonio,240:00,99.3,102.2,99.6,95.7,-0.4,6.5,0.444,1.07,13.3,0.277,0.712,0.519,16.012,16.5,0.481,0.519,1.0,0.197,91.5,92.0,76.67,91,0.533
0041300145,1610612742,Mavericks,DAL,Dallas,240:00,108.9,110.8,116.1,117.2,-7.2,-6.5,0.462,2.25,14.8,0.255,,,8.457,8.6,0.506,0.539,1.0,0.201,94.24,93.0,77.5,93,0.454
