date,home,away,season,pts_home,fg_pct_home,ft_pct_home,fg3_pct_home,ast_home,reb_home,pts_away,fg_pct_away,ft_pct_away,fg3_pct_away,ast_away,reb_away,home_win,pts_gotten_h,pts_allowed_h,fg_pct_gotten_h,fg_pct_allowed_h,ft_pct_gotten_h,ft_pct_allowed_h,fg3_pct_gotten_h,fg3_pct_allowed_h,ast_gotten_h,ast_allowed_h,reb_gotten_h,reb_allowed_h,wins_gotten_h,wins_allowed_h,pts_gotten_a,pts_allowed_a,fg_pct_gotten_a,fg_pct_allowed_a,ft_pct_gotten_a,ft_pct_allowed_a,fg3_pct_gotten_a,fg3_pct_allowed_a,ast_gotten_a,ast_allowed_a,reb_gotten_a,reb_allowed_a,wins_gotten_a,wins_allowed_a,ou,spread,ml_home,ml_away,ou_home,ou_away,points_total,home_margin
2014-03-26,MIN,ATL,2013,107.0,0.5,0.75,0.409,31.0,45.0,83.0,0.378,0.875,0.25,21.0,40.0,True,106.75,113.25,0.43875,0.5191250000000001,0.79825,0.7028749999999999,0.3668749999999999,0.418875,24.125,24.875,38.5,47.5,3.0,5.0,101.5,100.5,0.4453749999999999,0.45175,0.79525,0.802125,0.3655,0.343375,23.25,21.375,38.5,44.75,5.0,3.0,215.0,-5.5,-230,195,110.25,104.75,190,24
2014-03-26,NOP,LAC,2013,98.0,0.422,0.76,0.25,24.0,53.0,96.0,0.413,0.607,0.433,25.0,40.0,True,106.0,104.875,0.485,0.44925,0.8065,0.7969999999999999,0.31625,0.333125,20.25,23.5,42.5,41.75,5.0,3.0,106.0,98.625,0.49075,0.443125,0.7333750000000001,0.7152499999999999,0.34825,0.379,26.0,24.125,40.25,40.875,7.0,1.0,206.0,7.5,270,-340,99.25,106.75,194,2
2014-03-26,SAC,NYK,2013,99.0,0.478,0.771,0.353,19.0,32.0,107.0,0.548,0.923,0.577,25.0,34.0,False,100.25,102.0,0.440875,0.4395,0.69025,0.752,0.27925,0.335625,16.625,23.25,50.375,40.0,3.0,5.0,105.25,100.5,0.474875,0.4705,0.78975,0.7561249999999999,0.378,0.3895,21.0,20.0,41.25,39.125,6.0,2.0,200.0,2.5,120,-140,98.75,101.25,206,-8
2014-03-26,SAS,DEN,2013,108.0,0.489,0.7,0.4,30.0,43.0,103.0,0.458,0.8,0.368,22.0,43.0,True,110.5,93.0,0.489875,0.407125,0.771375,0.7175,0.452125,0.3055,27.5,19.5,48.5,43.5,8.0,0.0,107.25,108.25,0.45525,0.472625,0.7241249999999999,0.7963749999999999,0.3705,0.38825,25.25,24.375,45.375,41.375,5.0,3.0,216.5,-13.5,-1385,985,115.0,101.5,211,5
2014-03-26,UTA,MEM,2013,87.0,0.464,0.692,0.313,22.0,35.0,91.0,0.456,0.938,0.444,22.0,41.0,False,94.625,107.5,0.4403749999999999,0.51325,0.7255,0.7851250000000001,0.3625,0.46575,19.125,25.25,38.5,41.875,1.0,7.0,95.125,87.875,0.481,0.4187499999999999,0.700625,0.7577499999999999,0.315,0.356875,20.75,18.25,43.625,38.375,6.0,2.0,182.0,8.5,345,-435,86.75,95.25,178,-4
2014-03-26,WAS,PHX,2013,93.0,0.457,0.619,0.316,21.0,35.0,99.0,0.493,0.917,0.5,22.0,39.0,False,101.75,104.625,0.44075,0.4735,0.7677499999999999,0.7771250000000001,0.3825,0.38325,22.375,24.125,44.0,42.5,3.0,5.0,105.0,101.375,0.4843749999999999,0.4435,0.717875,0.7581249999999999,0.365625,0.348,18.125,21.25,41.875,41.875,6.0,2.0,208.5,1.5,100,-120,103.5,105.0,192,-6
2014-03-27,ATL,POR,2013,85.0,0.405,0.765,0.182,17.0,39.0,100.0,0.463,0.762,0.385,24.0,47.0,False,97.875,100.125,0.4317499999999999,0.45325,0.798125,0.79175,0.34075,0.3349999999999999,22.125,22.875,39.25,44.75,4.0,4.0,102.375,106.125,0.423375,0.457875,0.8191250000000001,0.772,0.329375,0.39,21.25,22.0,44.125,48.0,3.0,5.0,206.5,5.0,182,-215,100.75,105.75,185,-15
2014-03-27,DAL,LAC,2013,103.0,0.468,0.704,0.5,21.0,43.0,109.0,0.463,0.88,0.423,22.0,41.0,False,109.0,104.875,0.471625,0.448625,0.8057500000000001,0.776125,0.421,0.3625,24.0,22.375,44.5,42.75,5.0,3.0,104.375,97.375,0.475875,0.4333749999999999,0.7155,0.7141249999999999,0.362625,0.3566249999999999,25.875,23.5,40.875,43.875,6.0,2.0,211.0,0.0,-121,100,105.5,105.5,212,-6
2014-03-27,HOU,PHI,2013,120.0,0.489,0.676,0.346,27.0,57.0,98.0,0.389,0.636,0.389,23.0,39.0,True,109.75,104.375,0.4758749999999999,0.4453749999999999,0.7352500000000001,0.8027500000000001,0.372625,0.365625,23.125,23.875,42.375,42.0,5.0,3.0,89.625,102.125,0.3964999999999999,0.477,0.6579999999999999,0.75375,0.299125,0.37875,19.625,24.125,41.875,46.75,0.0,8.0,214.5,-20.0,-4963,1695,117.25,97.25,218,22
2014-03-27,MIL,LAL,2013,108.0,0.557,0.706,0.6,15.0,33.0,105.0,0.494,0.778,0.333,23.0,38.0,True,101.75,111.875,0.46425,0.5081249999999999,0.69225,0.8165,0.3259999999999999,0.387,24.625,23.375,39.75,41.0,0.0,8.0,109.125,115.75,0.4513749999999999,0.488375,0.752625,0.763875,0.40825,0.408375,26.25,28.25,39.875,50.0,3.0,5.0,219.5,-2.5,-140,120,111.0,108.5,213,3
2014-03-28,BKN,CLE,2013,108.0,0.549,0.762,0.483,24.0,41.0,97.0,0.425,0.813,0.417,25.0,35.0,True,104.75,102.125,0.4765,0.458125,0.7575000000000001,0.751875,0.4277499999999999,0.34175,21.625,21.375,38.875,44.25,5.0,3.0,98.75,101.5,0.4816249999999999,0.4475,0.70375,0.7222500000000001,0.372125,0.3795,23.25,25.875,42.75,40.375,4.0,4.0,195.5,-8.0,-400,320,101.75,93.75,205,11
2014-03-28,CHI,POR,2013,74.0,0.393,0.714,0.176,23.0,46.0,91.0,0.438,0.688,0.455,19.0,47.0,False,93.375,89.75,0.415875,0.4049999999999999,0.80975,0.762625,0.39575,0.3145,22.875,18.0,42.75,45.875,5.0,3.0,103.625,103.875,0.433,0.4545,0.82275,0.77675,0.35375,0.3555,22.625,21.5,44.0,46.0,4.0,4.0,186.5,-4.5,-190,162,95.5,91.0,165,-17
2014-03-28,DEN,SAS,2013,102.0,0.402,0.743,0.261,15.0,41.0,133.0,0.561,0.714,0.542,37.0,51.0,False,105.125,107.75,0.448625,0.47325,0.74075,0.758875,0.359625,0.391375,24.25,25.25,44.25,42.0,4.0,4.0,111.0,93.875,0.4877499999999999,0.411,0.758875,0.710375,0.4307499999999999,0.296,28.125,19.5,49.125,44.0,8.0,0.0,217.0,7.5,294,-364,104.75,112.25,235,-31
2014-03-28,DET,MIA,2013,78.0,0.38,0.714,0.125,20.0,36.0,110.0,0.544,0.727,0.421,31.0,47.0,False,100.5,102.625,0.4545,0.44625,0.611625,0.6973750000000001,0.3878749999999999,0.3253749999999999,23.5,21.25,46.625,46.125,2.0,6.0,97.25,97.25,0.4815,0.463125,0.751,0.772375,0.330375,0.3702499999999999,21.375,22.0,36.375,39.25,4.0,4.0,199.0,5.0,185,-220,97.0,102.0,188,-32
2014-03-28,GSW,MEM,2013,100.0,0.494,0.786,0.45,22.0,43.0,93.0,0.506,0.563,0.167,24.0,33.0,True,104.25,102.0,0.4756249999999999,0.4473749999999999,0.784,0.761125,0.366,0.374625,23.5,21.875,42.5,41.875,5.0,3.0,92.875,86.375,0.468,0.425875,0.731375,0.7493749999999999,0.308,0.3445,20.125,18.75,43.625,37.75,6.0,2.0,186.0,-2.5,-140,120,94.25,91.75,193,7
2014-03-28,MIN,LAL,2013,143.0,0.671,0.825,0.444,33.0,49.0,107.0,0.431,0.8,0.28,22.0,26.0,True,107.125,109.75,0.44725,0.5055000000000001,0.7982500000000001,0.7195,0.372,0.37725,24.875,24.75,39.375,46.5,4.0,4.0,106.5,112.5,0.455125,0.489875,0.7498750000000001,0.78075,0.394375,0.4105,25.375,25.625,38.75,48.75,3.0,5.0,226.5,-11.5,-850,595,119.0,107.5,250,36
2014-03-28,NOP,UTA,2013,102.0,0.507,0.75,0.429,26.0,37.0,95.0,0.485,0.815,0.333,26.0,31.0,True,104.375,103.5,0.48075,0.442,0.8106249999999999,0.77675,0.302875,0.34925,20.625,23.125,43.125,41.125,5.0,3.0,91.75,104.875,0.437375,0.509375,0.707875,0.795875,0.342125,0.46525,19.5,24.25,37.25,42.75,1.0,7.0,196.0,-7.0,-315,260,101.5,94.5,197,7
2014-03-28,OKC,SAC,2013,94.0,0.478,0.76,0.391,26.0,38.0,81.0,0.365,0.625,0.5,17.0,49.0,True,109.625,103.875,0.440875,0.42875,0.798,0.719375,0.39525,0.3707499999999999,22.125,22.375,45.75,44.125,6.0,2.0,101.5,102.375,0.445125,0.4415,0.7152499999999999,0.78925,0.29625,0.34775,17.625,23.25,47.75,40.875,3.0,5.0,207.0,-13.0,-1300,810,110.0,97.0,175,13
2014-03-28,ORL,CHA,2013,110.0,0.448,0.743,0.333,17.0,57.0,105.0,0.443,0.786,0.364,24.0,36.0,True,96.25,102.375,0.442125,0.44275,0.78,0.78225,0.362125,0.380875,22.125,22.0,43.875,44.5,1.0,7.0,101.875,97.0,0.4702499999999999,0.448125,0.798125,0.7282500000000001,0.35425,0.402125,22.875,22.125,45.875,38.625,5.0,3.0,191.0,4.5,162,-190,93.25,97.75,215,5
2014-03-28,PHX,NYK,2013,112.0,0.455,0.783,0.424,18.0,56.0,88.0,0.402,0.625,0.32,14.0,37.0,True,104.75,99.25,0.4918749999999999,0.4419999999999999,0.758625,0.733625,0.393375,0.325,18.375,21.375,42.25,39.875,7.0,1.0,105.25,100.75,0.489375,0.4785,0.8127500000000001,0.7413749999999999,0.393625,0.38475,20.875,19.75,39.375,38.5,6.0,2.0,208.0,-6.5,-275,227,107.25,100.75,200,24
2014-03-28,TOR,BOS,2013,105.0,0.465,0.909,0.25,23.0,36.0,103.0,0.526,0.85,0.333,22.0,34.0,True,105.625,102.75,0.449125,0.457125,0.80925,0.78875,0.3823749999999999,0.3324999999999999,21.5,19.75,43.5,40.5,4.0,4.0,94.125,102.625,0.4054999999999999,0.491125,0.814375,0.812875,0.349875,0.3495,21.625,22.125,43.75,43.125,1.0,7.0,195.0,-9.5,-475,370,102.25,92.75,208,2
2014-03-28,WAS,IND,2013,91.0,0.391,0.941,0.304,20.0,43.0,78.0,0.354,0.8,0.154,13.0,48.0,True,102.125,104.625,0.4473749999999999,0.4726249999999999,0.7617499999999999,0.76675,0.373625,0.38625,22.0,23.625,42.125,43.25,3.0,5.0,90.125,89.125,0.414875,0.41225,0.802125,0.761625,0.344125,0.332625,18.25,18.875,45.25,41.75,5.0,3.0,186.5,1.5,105,-125,92.5,94.0,169,13
2014-03-29,DAL,SAC,2013,103.0,0.486,0.8,0.304,28.0,35.0,100.0,0.519,0.684,0.3,17.0,47.0,True,111.25,105.0,0.484375,0.4423749999999999,0.813125,0.7831250000000001,0.44875,0.355375,24.375,21.875,44.875,42.125,5.0,3.0,100.5,101.75,0.440125,0.446625,0.718375,0.779,0.33375,0.348,17.5,23.25,47.625,39.75,3.0,5.0,204.0,-12.0,-900,620,108.0,96.0,203,3
2014-03-29,HOU,LAC,2013,107.0,0.405,0.8,0.28,14.0,49.0,118.0,0.472,0.611,0.293,26.0,43.0,False,110.0,102.5,0.4836249999999999,0.44325,0.728125,0.78375,0.377125,0.3692499999999999,24.875,23.75,43.5,39.875,5.0,3.0,104.0,97.125,0.464875,0.4345,0.73675,0.715875,0.37975,0.375375,25.5,23.375,40.75,44.75,6.0,2.0,215.5,-1.0,-115,-105,108.25,107.25,225,-11
2014-03-29,MIL,MIA,2013,67.0,0.342,0.643,0.286,15.0,40.0,88.0,0.432,0.81,0.304,18.0,43.0,False,102.625,111.0,0.4679999999999999,0.509625,0.702875,0.822125,0.359375,0.378625,22.875,23.125,39.0,41.5,1.0,7.0,97.625,93.125,0.484625,0.451125,0.746625,0.753875,0.3465,0.33825,22.375,21.25,37.875,38.625,5.0,3.0,198.0,9.0,395,-510,94.5,103.5,155,-21
2014-03-29,PHI,DET,2013,123.0,0.522,0.789,0.571,29.0,46.0,98.0,0.388,0.813,0.286,20.0,44.0,True,89.625,102.75,0.396,0.48075,0.630375,0.73825,0.30425,0.373375,20.0,24.875,42.0,47.875,0.0,8.0,97.875,105.25,0.447375,0.463625,0.5956250000000001,0.71325,0.354875,0.353,22.75,22.875,45.25,45.75,1.0,7.0,211.0,6.0,215,-260,102.5,108.5,221,25
2014-03-29,SAS,NOP,2013,96.0,0.474,0.65,0.429,24.0,46.0,80.0,0.395,0.813,0.25,16.0,41.0,True,114.75,95.375,0.503875,0.413,0.75725,0.7116250000000001,0.44125,0.304875,30.125,19.75,48.625,43.125,8.0,0.0,106.125,104.125,0.4925,0.448625,0.7793749999999999,0.77675,0.32875,0.363125,21.875,24.0,42.875,39.75,6.0,2.0,202.0,-14.5,-2500,1300,108.25,93.75,176,16
2014-03-29,WAS,ATL,2013,101.0,0.494,0.68,0.429,17.0,44.0,97.0,0.425,0.714,0.29,20.0,40.0,True,102.875,102.125,0.442875,0.4559999999999999,0.796,0.7701250000000001,0.366625,0.37075,22.5,23.625,42.875,43.75,4.0,4.0,95.75,100.5,0.4216249999999999,0.459125,0.7875000000000001,0.790875,0.3075,0.363375,21.375,22.875,39.0,45.25,3.0,5.0,198.5,-6.0,-250,210,102.25,96.25,198,4
2014-03-30,BKN,MIN,2013,114.0,0.5,0.727,0.364,21.0,43.0,99.0,0.47,0.667,0.25,24.0,42.0,True,106.25,102.375,0.490625,0.450625,0.7475,0.7573749999999999,0.436375,0.35225,22.25,22.25,39.375,44.5,5.0,3.0,111.0,110.5,0.470875,0.4934999999999999,0.80975,0.7418750000000001,0.3775,0.370625,25.875,23.875,41.25,44.875,4.0,4.0,210.5,-4.0,-185,160,107.25,103.25,213,15
2014-03-30,BOS,CHI,2013,102.0,0.46,0.75,0.345,23.0,39.0,107.0,0.529,0.806,0.5,24.0,31.0,False,96.625,104.0,0.42725,0.48075,0.815375,0.830375,0.37175,0.3495,22.375,22.25,42.875,42.25,1.0,7.0,90.625,88.125,0.411625,0.3964999999999999,0.791875,0.7486250000000001,0.36225,0.3,23.0,17.25,43.625,47.0,5.0,3.0,180.5,4.5,165,-195,88.0,92.5,209,-5
2014-03-30,CLE,IND,2013,90.0,0.447,0.81,0.357,20.0,45.0,76.0,0.372,0.625,0.364,21.0,41.0,True,98.0,103.25,0.47375,0.45925,0.715125,0.732,0.367375,0.3924999999999999,24.0,26.0,42.0,40.25,3.0,5.0,87.25,88.75,0.386375,0.4125,0.822625,0.768125,0.30975,0.332125,16.5,18.25,45.875,42.875,4.0,4.0,182.5,5.5,194,-234,88.5,94.0,166,14
2014-03-30,GSW,NYK,2013,84.0,0.354,0.818,0.323,14.0,46.0,89.0,0.4,0.889,0.36,15.0,40.0,False,102.625,100.25,0.47125,0.450625,0.804875,0.719875,0.365375,0.3359999999999999,22.875,22.25,43.5,40.875,5.0,3.0,100.875,101.0,0.47175,0.471375,0.8099999999999999,0.74925,0.382875,0.40025,20.125,18.75,39.625,40.25,5.0,3.0,202.5,-7.0,-300,250,104.75,97.75,173,-5
2014-03-30,LAL,PHX,2013,115.0,0.53,0.917,0.278,29.0,42.0,99.0,0.385,0.75,0.222,20.0,48.0,True,105.625,116.625,0.4503749999999999,0.52125,0.74575,0.8005,0.377,0.423125,24.25,26.5,37.5,47.5,2.0,6.0,107.875,100.25,0.495625,0.453625,0.7690000000000001,0.6986249999999999,0.422375,0.3471249999999999,18.875,21.0,42.875,37.5,7.0,1.0,224.0,9.0,390,-500,107.5,116.5,214,16
2014-03-30,OKC,UTA,2013,116.0,0.554,0.885,0.611,26.0,42.0,96.0,0.419,0.75,0.286,23.0,40.0,True,108.125,101.75,0.4475,0.422125,0.79375,0.7130000000000001,0.39675,0.38825,23.125,22.25,44.375,44.625,6.0,2.0,91.0,104.125,0.439125,0.5062500000000001,0.7145,0.775,0.35975,0.4415,19.875,24.25,36.125,42.5,1.0,7.0,202.0,-15.0,-2500,1300,108.5,93.5,212,20
2014-03-30,ORL,TOR,2013,93.0,0.551,0.714,0.368,24.0,33.0,98.0,0.452,0.963,0.316,13.0,30.0,False,97.75,102.375,0.4385,0.441625,0.7947500000000001,0.7755,0.354875,0.389375,21.375,21.875,45.625,43.75,2.0,6.0,106.375,104.875,0.443875,0.467125,0.8206249999999999,0.811625,0.3475,0.342875,21.5,20.5,43.5,40.375,4.0,4.0,194.0,5.0,175,-205,94.5,99.5,191,-5
2014-03-30,POR,MEM,2013,105.0,0.52,0.88,0.333,23.0,39.0,98.0,0.461,0.611,0.294,28.0,41.0,True,101.125,100.25,0.426875,0.444,0.8115,0.758875,0.357625,0.343375,22.125,21.625,45.25,46.25,4.0,4.0,93.25,87.875,0.47725,0.436,0.699875,0.722625,0.301125,0.373,20.75,19.5,42.5,38.25,5.0,3.0,189.0,-2.0,-135,115,95.5,93.5,203,7
2014-03-31,ATL,PHI,2013,103.0,0.429,0.8,0.226,25.0,49.0,95.0,0.468,0.6,0.367,25.0,40.0,True,95.75,101.625,0.423875,0.469625,0.8035000000000001,0.795875,0.289,0.377,20.75,21.625,39.25,44.0,2.0,6.0,93.25,102.375,0.412625,0.4565,0.617875,0.760375,0.337125,0.3555,20.5,24.0,43.5,48.0,1.0,7.0,210.5,-12.0,-1000,670,111.25,99.25,198,8
2014-03-31,CHA,WAS,2013,100.0,0.436,0.853,0.143,17.0,48.0,94.0,0.481,0.692,0.529,26.0,37.0,True,102.75,100.125,0.46475,0.45075,0.79975,0.73775,0.365,0.39875,24.25,22.25,44.875,41.125,4.0,4.0,102.375,101.625,0.454625,0.45375,0.7818750000000001,0.759375,0.365875,0.372,21.625,22.875,41.875,43.0,4.0,4.0,194.5,-3.0,-150,130,98.75,95.75,194,6
2014-03-31,CHI,BOS,2013,94.0,0.475,0.938,0.188,28.0,40.0,80.0,0.403,0.733,0.28,17.0,37.0,True,90.125,90.0,0.41525,0.40975,0.786875,0.74675,0.351875,0.319125,21.625,18.125,42.625,45.75,5.0,3.0,97.875,102.875,0.43225,0.48125,0.822125,0.82175,0.3622499999999999,0.339625,23.375,22.75,43.0,40.25,1.0,7.0,184.5,-9.5,-550,425,97.0,87.5,174,14
2014-03-31,DEN,MEM,2013,92.0,0.493,0.583,0.3,20.0,43.0,94.0,0.447,0.565,0.556,17.0,43.0,False,104.0,111.0,0.439375,0.4785,0.725875,0.752875,0.3446249999999999,0.422625,22.875,27.0,44.25,44.0,3.0,5.0,94.75,88.625,0.479125,0.437625,0.6928749999999999,0.730375,0.306625,0.3485,22.25,19.5,43.25,38.625,5.0,3.0,201.0,4.5,162,-190,98.25,102.75,186,-2
2014-03-31,DET,MIL,2013,116.0,0.474,0.714,0.391,28.0,50.0,111.0,0.443,0.778,0.294,28.0,50.0,True,99.25,108.0,0.441375,0.476375,0.645125,0.716875,0.3395,0.374375,23.375,24.125,45.875,44.75,1.0,7.0,98.875,109.25,0.45875,0.502875,0.687125,0.8171250000000001,0.375375,0.360625,21.75,22.5,38.625,41.75,1.0,7.0,206.5,-6.5,-290,240,106.5,100.0,227,5
2014-03-31,IND,SAS,2013,77.0,0.377,0.792,0.429,14.0,34.0,103.0,0.463,0.84,0.471,18.0,40.0,False,82.75,87.0,0.383625,0.4175,0.78575,0.7735000000000001,0.31875,0.33875,16.125,17.75,43.25,43.0,3.0,5.0,111.875,94.75,0.5018750000000001,0.41975,0.742375,0.7182499999999999,0.4347499999999999,0.312375,28.625,18.875,46.375,43.625,8.0,0.0,188.5,4.0,162,-190,92.25,96.25,180,-26
2014-03-31,MIA,TOR,2013,93.0,0.515,0.818,0.28,19.0,36.0,83.0,0.5,0.5,0.308,17.0,30.0,True,94.5,88.5,0.4745,0.43225,0.744375,0.7405,0.333375,0.325125,22.0,20.875,39.375,39.375,5.0,3.0,104.5,101.375,0.438625,0.472625,0.831,0.7889999999999999,0.349,0.329125,19.75,21.375,44.0,38.875,5.0,3.0,192.0,-6.0,-265,220,99.0,93.0,176,10
2014-03-31,MIN,LAC,2013,104.0,0.427,0.857,0.385,30.0,42.0,114.0,0.463,0.813,0.4,23.0,49.0,False,111.75,111.625,0.47625,0.4954999999999999,0.7918750000000001,0.752375,0.35875,0.3635,26.0,23.0,42.125,43.5,4.0,4.0,104.875,98.25,0.46275,0.43025,0.7246250000000001,0.725875,0.360875,0.36275,25.875,21.75,40.0,46.375,6.0,2.0,213.5,2.5,125,-145,105.5,108.0,218,-10
2014-03-31,NOP,SAC,2013,97.0,0.493,0.769,0.357,22.0,30.0,102.0,0.475,0.742,0.273,20.0,47.0,False,103.25,102.25,0.4822499999999999,0.4469999999999999,0.773875,0.76075,0.325875,0.36375,21.125,24.125,42.5,40.875,6.0,2.0,98.625,102.375,0.447625,0.45825,0.703875,0.7718750000000001,0.322625,0.3425,17.0,24.25,47.5,39.375,2.0,6.0,196.5,-4.0,-180,155,100.25,96.25,199,-5
2014-03-31,UTA,NYK,2013,83.0,0.388,0.6,0.333,15.0,50.0,92.0,0.471,0.708,0.31,18.0,38.0,False,92.125,106.625,0.434625,0.514625,0.712125,0.8043750000000001,0.333,0.469,20.5,25.0,36.25,43.75,1.0,7.0,97.5,100.0,0.456125,0.463125,0.81175,0.7645,0.3555,0.388,19.5,18.625,38.75,41.25,5.0,3.0,193.0,3.0,131,-151,95.0,98.0,175,-9
2014-04-01,BKN,HOU,2013,105.0,0.53,0.647,0.24,23.0,42.0,96.0,0.381,0.786,0.286,20.0,44.0,True,108.75,102.125,0.4932499999999999,0.450875,0.753125,0.73575,0.416375,0.345,22.375,22.625,40.375,44.875,6.0,2.0,111.125,104.0,0.482,0.449125,0.743625,0.760875,0.367125,0.3585,24.375,24.75,44.0,39.125,5.0,3.0,210.0,-3.5,-159,135,106.75,103.25,201,9
2014-04-01,DAL,GSW,2013,120.0,0.49,0.75,0.467,27.0,43.0,122.0,0.571,0.5,0.484,33.0,44.0,False,110.625,104.875,0.4786249999999999,0.448375,0.7985,0.7733749999999999,0.409375,0.3688749999999999,24.625,21.125,44.375,43.0,5.0,3.0,99.625,100.75,0.451375,0.454875,0.804125,0.750375,0.34575,0.34625,21.375,21.875,43.5,40.875,4.0,4.0,207.0,-5.0,-210,180,106.0,101.0,242,-2
2014-04-01,LAL,POR,2013,112.0,0.446,0.864,0.44,31.0,45.0,124.0,0.465,0.905,0.448,32.0,50.0,False,107.25,112.625,0.467375,0.506125,0.785375,0.777625,0.3516249999999999,0.39675,25.0,26.0,38.125,46.0,3.0,5.0,100.25,98.375,0.4393749999999999,0.442,0.813125,0.7330000000000001,0.345625,0.33425,21.875,23.0,44.125,46.25,5.0,3.0,218.0,8.5,335,-425,104.75,113.25,236,-12
2014-04-02,ATL,CHI,2013,92.0,0.444,0.769,0.333,24.0,38.0,105.0,0.513,0.867,0.48,27.0,36.0,False,96.5,103.125,0.4201249999999999,0.484,0.796375,0.7615,0.2694999999999999,0.3778749999999999,20.5,22.0,39.0,43.75,2.0,6.0,90.125,89.125,0.425,0.4145,0.805625,0.7606250000000001,0.337875,0.33625,22.5,18.75,42.625,43.5,5.0,3.0,183.5,2.0,115,-135,90.75,92.75,197,-13
2014-04-02,DEN,NOP,2013,137.0,0.565,0.72,0.556,33.0,40.0,107.0,0.473,0.778,0.222,21.0,42.0,True,104.0,110.625,0.44975,0.4835,0.71875,0.75025,0.342125,0.437375,22.0,26.0,42.875,44.625,3.0,5.0,100.25,100.0,0.481375,0.4483749999999999,0.762875,0.755625,0.3455,0.340125,20.75,22.5,40.75,40.625,5.0,3.0,209.0,-4.0,-180,155,106.5,102.5,244,30
2014-04-02,IND,DET,2013,101.0,0.494,0.75,0.278,24.0,47.0,94.0,0.366,0.679,0.438,16.0,47.0,True,80.0,88.625,0.3828749999999999,0.421375,0.7827500000000001,0.80975,0.33075,0.34875,16.25,17.375,41.0,42.375,2.0,6.0,100.75,107.875,0.44975,0.4825,0.6385,0.699125,0.350375,0.374625,23.875,24.625,46.625,43.25,2.0,6.0,191.0,-10.5,-715,519,100.75,90.25,195,7
2014-04-02,MIA,MIL,2013,96.0,0.506,0.643,0.346,22.0,35.0,77.0,0.438,1.0,0.222,18.0,42.0,True,93.625,86.875,0.48225,0.4305,0.766,0.71775,0.318375,0.3238749999999999,21.625,19.625,39.375,38.0,5.0,3.0,101.0,109.375,0.460125,0.493,0.6917500000000001,0.80375,0.362125,0.3595,23.125,24.25,40.875,42.875,1.0,7.0,194.0,-13.0,-1500,890,103.5,90.5,173,19
2014-04-02,MIN,MEM,2013,102.0,0.531,0.688,0.313,31.0,46.0,88.0,0.421,0.667,0.364,24.0,38.0,True,111.75,113.125,0.475125,0.493125,0.8003750000000001,0.761875,0.36275,0.374,26.875,23.75,43.0,43.625,3.0,5.0,93.625,90.5,0.467125,0.4526249999999999,0.6736249999999999,0.744,0.34275,0.353375,21.0,20.0,43.5,38.75,5.0,3.0,198.0,4.5,165,-195,96.75,101.25,190,14
2014-04-02,NYK,BKN,2013,110.0,0.6,0.75,0.44,21.0,41.0,81.0,0.4,0.75,0.308,11.0,23.0,True,94.625,98.625,0.445875,0.4576249999999999,0.797625,0.746875,0.34425,0.379625,20.0,18.375,38.375,43.5,5.0,3.0,108.375,102.25,0.4862499999999999,0.440625,0.75525,0.7669999999999999,0.39275,0.346625,22.375,22.875,41.125,45.375,6.0,2.0,195.0,-2.5,-145,125,98.75,96.25,191,29
2014-04-02,ORL,CLE,2013,98.0,0.443,0.85,0.393,21.0,34.0,119.0,0.577,0.833,0.5,28.0,37.0,False,95.375,99.625,0.446875,0.43425,0.759,0.8125,0.354,0.372,21.5,19.75,45.0,41.0,2.0,6.0,99.25,100.0,0.486,0.449875,0.7288749999999999,0.72675,0.370375,0.40225,24.125,24.625,41.625,40.25,4.0,4.0,197.0,2.0,115,-135,97.5,99.5,217,-21
2014-04-02,PHI,CHA,2013,93.0,0.422,0.731,0.222,21.0,32.0,123.0,0.532,0.771,0.545,32.0,47.0,False,95.5,102.375,0.4245,0.44225,0.6336250000000001,0.7705,0.350375,0.350375,21.625,23.75,43.25,49.0,1.0,7.0,102.125,100.25,0.45875,0.4575,0.826,0.7230000000000001,0.33025,0.414875,22.875,22.625,44.125,41.375,4.0,4.0,205.0,8.0,316,-388,98.5,106.5,216,-30
2014-04-02,PHX,LAC,2013,108.0,0.462,0.848,0.286,17.0,38.0,112.0,0.468,0.9,0.423,18.0,36.0,False,105.125,100.5,0.480375,0.458125,0.7508750000000001,0.70325,0.390375,0.343875,19.25,21.25,43.25,39.5,6.0,2.0,107.125,100.375,0.45975,0.4267499999999999,0.7450000000000001,0.736875,0.362,0.348375,26.25,23.25,42.125,46.75,6.0,2.0,212.5,-2.5,-150,130,107.5,105.0,220,-4
2014-04-02,SAC,LAL,2013,107.0,0.488,0.667,0.333,16.0,47.0,102.0,0.385,0.8,0.429,26.0,52.0,True,100.5,102.75,0.461375,0.47025,0.718875,0.7695,0.338875,0.349625,18.0,24.375,46.5,38.125,3.0,5.0,110.625,113.25,0.4805,0.503,0.7983750000000001,0.7946249999999999,0.3828749999999999,0.392625,26.0,25.5,39.125,44.25,3.0,5.0,218.5,-7.5,-350,290,113.0,105.5,209,5
